filename,label
songIndexed462.wav,1
songIndexed463.wav,1
songIndexed464.wav,1
songIndexed465.wav,1
songIndexed466.wav,1
songIndexed467.wav,1
songIndexed468.wav,0
songIndexed469.wav,1
songIndexed470.wav,1
songIndexed471.wav,1
songIndexed472.wav,1
songIndexed473.wav,1
songIndexed474.wav,1
songIndexed475.wav,1
songIndexed476.wav,1
songIndexed477.wav,1
songIndexed478.wav,0
songIndexed479.wav,1
songIndexed480.wav,1
songIndexed481.wav,1
songIndexed482.wav,1
songIndexed483.wav,1
songIndexed484.wav,1
songIndexed485.wav,1
songIndexed486.wav,1
songIndexed487.wav,1
songIndexed488.wav,0
songIndexed489.wav,1
songIndexed490.wav,1
songIndexed491.wav,1
songIndexed492.wav,1
songIndexed493.wav,1
songIndexed494.wav,1
songIndexed495.wav,1
songIndexed496.wav,1
songIndexed497.wav,1
songIndexed498.wav,1
songIndexed499.wav,0
songIndexed500.wav,1
songIndexed501.wav,1
songIndexed502.wav,1
songIndexed503.wav,1
songIndexed504.wav,1
songIndexed505.wav,1
songIndexed506.wav,1
songIndexed507.wav,1
songIndexed508.wav,0
songIndexed509.wav,1
songIndexed510.wav,1
songIndexed511.wav,1
songIndexed512.wav,1
songIndexed513.wav,1
songIndexed514.wav,1
songIndexed515.wav,1
songIndexed516.wav,1
songIndexed517.wav,1
songIndexed518.wav,0
songIndexed519.wav,1
songIndexed520.wav,1
songIndexed521.wav,1
songIndexed522.wav,1
songIndexed523.wav,1
songIndexed524.wav,1
songIndexed525.wav,1
songIndexed526.wav,1
songIndexed527.wav,1
songIndexed528.wav,1
songIndexed529.wav,0
songIndexed530.wav,0
songIndexed531.wav,1
songIndexed532.wav,1
songIndexed533.wav,1
songIndexed534.wav,1
songIndexed535.wav,1
songIndexed536.wav,1
songIndexed537.wav,1
songIndexed538.wav,1
songIndexed539.wav,1
songIndexed540.wav,0
songIndexed541.wav,1
songIndexed542.wav,1
songIndexed543.wav,1
songIndexed544.wav,1
songIndexed545.wav,1
songIndexed546.wav,1
songIndexed547.wav,1
songIndexed548.wav,1
songIndexed549.wav,1
songIndexed550.wav,0
songIndexed551.wav,1
songIndexed552.wav,1
songIndexed553.wav,1
songIndexed554.wav,1
songIndexed555.wav,1
songIndexed556.wav,1
songIndexed557.wav,1
songIndexed558.wav,1
songIndexed559.wav,1
songIndexed560.wav,1
songIndexed561.wav,0
songIndexed562.wav,1
songIndexed563.wav,1
songIndexed564.wav,1
songIndexed565.wav,1
songIndexed566.wav,1
songIndexed567.wav,1
songIndexed568.wav,1
songIndexed569.wav,1
songIndexed570.wav,1
songIndexed571.wav,1
songIndexed572.wav,0
songIndexed573.wav,1
songIndexed574.wav,1
songIndexed575.wav,1
songIndexed576.wav,1
songIndexed577.wav,1
songIndexed578.wav,1
songIndexed579.wav,1
songIndexed580.wav,1
songIndexed581.wav,1
songIndexed582.wav,1
songIndexed583.wav,0
songIndexed584.wav,1
songIndexed585.wav,1
songIndexed586.wav,1
songIndexed587.wav,1
songIndexed588.wav,1
songIndexed589.wav,1
songIndexed590.wav,1
songIndexed591.wav,1
songIndexed592.wav,1
songIndexed593.wav,1
songIndexed594.wav,0
songIndexed595.wav,1
songIndexed596.wav,1
songIndexed597.wav,1
songIndexed598.wav,1
songIndexed599.wav,1
songIndexed600.wav,1
songIndexed601.wav,1
songIndexed602.wav,1
songIndexed603.wav,1
songIndexed604.wav,1
songIndexed605.wav,0
songIndexed606.wav,1
songIndexed607.wav,1
songIndexed608.wav,1
songIndexed609.wav,1
songIndexed610.wav,1
songIndexed611.wav,1
songIndexed612.wav,1
songIndexed613.wav,1
songIndexed614.wav,1
songIndexed615.wav,0
songIndexed616.wav,1
songIndexed617.wav,1
songIndexed618.wav,1
songIndexed619.wav,1
songIndexed620.wav,1
songIndexed621.wav,1
songIndexed622.wav,1
songIndexed623.wav,1
songIndexed624.wav,1
songIndexed625.wav,0
songIndexed626.wav,1
songIndexed627.wav,1
songIndexed628.wav,1
songIndexed629.wav,1
songIndexed630.wav,1
songIndexed631.wav,1
songIndexed632.wav,1
songIndexed633.wav,1
songIndexed634.wav,1
songIndexed635.wav,1
songIndexed636.wav,0
songIndexed637.wav,0
songIndexed638.wav,1
songIndexed639.wav,1
songIndexed640.wav,1
songIndexed641.wav,1
songIndexed642.wav,1
songIndexed643.wav,1
songIndexed644.wav,1
songIndexed645.wav,1
songIndexed646.wav,0
songIndexed647.wav,1
songIndexed648.wav,1
songIndexed649.wav,1
songIndexed650.wav,1
songIndexed651.wav,1
songIndexed652.wav,1
songIndexed653.wav,1
songIndexed654.wav,1
songIndexed655.wav,1
songIndexed656.wav,1
songIndexed657.wav,0
songIndexed658.wav,1
songIndexed659.wav,1
songIndexed660.wav,1
songIndexed661.wav,1
songIndexed662.wav,1
songIndexed663.wav,1
songIndexed664.wav,1
songIndexed665.wav,1
songIndexed666.wav,1
songIndexed667.wav,0
songIndexed668.wav,1
songIndexed669.wav,1
songIndexed670.wav,1
songIndexed671.wav,1
songIndexed672.wav,1
songIndexed673.wav,1
songIndexed674.wav,1
songIndexed675.wav,1
songIndexed676.wav,1
songIndexed677.wav,1
songIndexed678.wav,0
songIndexed679.wav,1
songIndexed680.wav,1
songIndexed681.wav,1
songIndexed682.wav,1
songIndexed683.wav,1
songIndexed684.wav,1
songIndexed685.wav,1
songIndexed686.wav,1
songIndexed687.wav,1
songIndexed688.wav,0
songIndexed689.wav,1
songIndexed690.wav,1
songIndexed691.wav,1
songIndexed692.wav,1
songIndexed693.wav,1
songIndexed694.wav,1
songIndexed695.wav,1
songIndexed696.wav,1
songIndexed697.wav,1
songIndexed698.wav,1
songIndexed699.wav,0
songIndexed700.wav,1
songIndexed701.wav,1
songIndexed702.wav,1
songIndexed703.wav,1
songIndexed704.wav,1
songIndexed705.wav,1
songIndexed706.wav,1
songIndexed707.wav,1
songIndexed708.wav,1
songIndexed709.wav,1
songIndexed710.wav,0
songIndexed711.wav,1
songIndexed712.wav,1
songIndexed713.wav,1
songIndexed714.wav,1
songIndexed715.wav,1
songIndexed716.wav,1
songIndexed717.wav,1
songIndexed718.wav,1
songIndexed719.wav,1
songIndexed720.wav,1
songIndexed721.wav,0
songIndexed722.wav,1
songIndexed723.wav,1
songIndexed724.wav,1
songIndexed725.wav,1
songIndexed726.wav,1
songIndexed727.wav,1
songIndexed728.wav,1
songIndexed729.wav,1
songIndexed730.wav,1
songIndexed731.wav,0
songIndexed732.wav,1
songIndexed733.wav,1
songIndexed734.wav,1
songIndexed735.wav,1
songIndexed736.wav,1
songIndexed737.wav,1
songIndexed738.wav,1
songIndexed739.wav,1
songIndexed740.wav,1
songIndexed741.wav,1
songIndexed742.wav,0
songIndexed743.wav,0
songIndexed744.wav,1
songIndexed745.wav,1
songIndexed746.wav,1
songIndexed747.wav,1
songIndexed748.wav,1
songIndexed749.wav,1
songIndexed750.wav,1
songIndexed751.wav,1
songIndexed752.wav,1
songIndexed753.wav,0
songIndexed754.wav,1
songIndexed755.wav,1
songIndexed756.wav,1
songIndexed757.wav,1
songIndexed758.wav,1
songIndexed759.wav,1
songIndexed760.wav,1
songIndexed761.wav,1
songIndexed762.wav,1
songIndexed763.wav,1
songIndexed764.wav,1
songIndexed765.wav,1
songIndexed766.wav,1
songIndexed767.wav,1
songIndexed768.wav,1
songIndexed769.wav,1
songIndexed770.wav,1
songIndexed771.wav,1
songIndexed772.wav,1
songIndexed773.wav,1
songIndexed774.wav,0
songIndexed775.wav,1
songIndexed776.wav,1
songIndexed777.wav,1
songIndexed778.wav,1
songIndexed779.wav,1
songIndexed780.wav,1
songIndexed781.wav,1
songIndexed782.wav,1
songIndexed783.wav,1
songIndexed784.wav,1
songIndexed785.wav,0
songIndexed786.wav,1
songIndexed787.wav,1
songIndexed788.wav,1
songIndexed789.wav,1
songIndexed790.wav,1
songIndexed791.wav,1
songIndexed792.wav,1
songIndexed793.wav,1
songIndexed794.wav,1
songIndexed795.wav,0
songIndexed796.wav,1
songIndexed797.wav,1
songIndexed798.wav,1
songIndexed799.wav,1
songIndexed800.wav,1
songIndexed801.wav,1
songIndexed802.wav,1
songIndexed803.wav,1
songIndexed804.wav,1
songIndexed805.wav,1
songIndexed806.wav,0
songIndexed807.wav,1
songIndexed808.wav,1
songIndexed809.wav,1
songIndexed810.wav,1
songIndexed811.wav,1
songIndexed812.wav,1
songIndexed813.wav,1
songIndexed814.wav,1
songIndexed815.wav,1
songIndexed816.wav,0
songIndexed817.wav,1
songIndexed818.wav,1
songIndexed819.wav,1
songIndexed820.wav,1
songIndexed821.wav,1
songIndexed822.wav,1
songIndexed823.wav,1
songIndexed824.wav,1
songIndexed825.wav,1
songIndexed826.wav,0
songIndexed827.wav,1
songIndexed828.wav,1
songIndexed829.wav,1
songIndexed830.wav,1
songIndexed831.wav,1
songIndexed832.wav,1
songIndexed833.wav,1
songIndexed834.wav,1
songIndexed835.wav,1
songIndexed836.wav,1
songIndexed837.wav,0
songIndexed838.wav,1
songIndexed839.wav,1
songIndexed840.wav,1
songIndexed841.wav,1
songIndexed842.wav,1
songIndexed843.wav,1
songIndexed844.wav,1
songIndexed845.wav,1
songIndexed846.wav,1
songIndexed847.wav,0
songIndexed848.wav,0
songIndexed849.wav,1
songIndexed850.wav,1
songIndexed851.wav,1
songIndexed852.wav,1
songIndexed853.wav,1
songIndexed854.wav,1
songIndexed855.wav,1
songIndexed856.wav,1
songIndexed857.wav,1
songIndexed858.wav,0
songIndexed859.wav,1
songIndexed860.wav,1
songIndexed861.wav,1
songIndexed862.wav,1
songIndexed863.wav,1
songIndexed864.wav,1
songIndexed865.wav,1
songIndexed866.wav,1
songIndexed867.wav,1
songIndexed868.wav,0
songIndexed869.wav,1
songIndexed870.wav,1
songIndexed871.wav,1
songIndexed872.wav,1
songIndexed873.wav,1
songIndexed874.wav,1
songIndexed875.wav,1
songIndexed876.wav,1
songIndexed877.wav,1
songIndexed878.wav,0
songIndexed879.wav,1
songIndexed880.wav,1
songIndexed881.wav,1
songIndexed882.wav,1
songIndexed883.wav,1
songIndexed884.wav,1
songIndexed885.wav,1
songIndexed886.wav,1
songIndexed887.wav,1
songIndexed888.wav,0
songIndexed889.wav,1
songIndexed890.wav,1
songIndexed891.wav,1
songIndexed892.wav,1
songIndexed893.wav,1
songIndexed894.wav,1
songIndexed895.wav,1
songIndexed896.wav,1
songIndexed897.wav,1
songIndexed898.wav,1
songIndexed899.wav,0
songIndexed900.wav,1
songIndexed901.wav,1
songIndexed902.wav,1
songIndexed903.wav,1
songIndexed904.wav,1
songIndexed905.wav,1
songIndexed906.wav,1
songIndexed907.wav,1
songIndexed908.wav,1
songIndexed909.wav,0
songIndexed910.wav,1
songIndexed911.wav,1
songIndexed912.wav,1
songIndexed913.wav,1
songIndexed914.wav,1
songIndexed915.wav,1
songIndexed916.wav,1
songIndexed917.wav,1
songIndexed918.wav,1
songIndexed919.wav,1
songIndexed920.wav,0
songIndexed921.wav,1
songIndexed922.wav,1
songIndexed923.wav,1
songIndexed924.wav,1
songIndexed925.wav,1
songIndexed926.wav,1
songIndexed927.wav,1
songIndexed928.wav,1
songIndexed929.wav,1
songIndexed930.wav,1
songIndexed931.wav,0
songIndexed932.wav,1
songIndexed933.wav,1
songIndexed934.wav,1
songIndexed935.wav,1
songIndexed936.wav,1
songIndexed937.wav,1
songIndexed938.wav,1
songIndexed939.wav,1
songIndexed940.wav,1
songIndexed941.wav,0
songIndexed942.wav,1
songIndexed943.wav,1
songIndexed944.wav,1
songIndexed945.wav,1
songIndexed946.wav,1
songIndexed947.wav,1
songIndexed948.wav,1
songIndexed949.wav,1
songIndexed950.wav,1
songIndexed951.wav,1
songIndexed952.wav,0
songIndexed953.wav,0
songIndexed954.wav,1
songIndexed955.wav,1
songIndexed956.wav,1
songIndexed957.wav,1
songIndexed958.wav,1
songIndexed959.wav,1
songIndexed960.wav,1
songIndexed961.wav,1
songIndexed962.wav,1
songIndexed963.wav,0
songIndexed964.wav,1
songIndexed965.wav,1
songIndexed966.wav,1
songIndexed967.wav,1
songIndexed968.wav,1
songIndexed969.wav,1
songIndexed970.wav,1
songIndexed971.wav,1
songIndexed972.wav,1
songIndexed973.wav,1
songIndexed974.wav,0
songIndexed975.wav,1
songIndexed976.wav,1
songIndexed977.wav,1
songIndexed978.wav,1
songIndexed979.wav,1
songIndexed980.wav,1
songIndexed981.wav,1
songIndexed982.wav,1
songIndexed983.wav,1
songIndexed984.wav,0
songIndexed985.wav,1
songIndexed986.wav,1
songIndexed987.wav,1
songIndexed988.wav,1
songIndexed989.wav,1
songIndexed990.wav,1
songIndexed991.wav,1
songIndexed992.wav,1
songIndexed993.wav,1
songIndexed994.wav,1
songIndexed995.wav,0
songIndexed996.wav,1
songIndexed997.wav,1
songIndexed998.wav,1
songIndexed999.wav,1
songIndexed1000.wav,1
songIndexed1001.wav,1
songIndexed1002.wav,1
songIndexed1003.wav,1
songIndexed1004.wav,1
songIndexed1005.wav,1
songIndexed1006.wav,0
songIndexed1007.wav,1
songIndexed1008.wav,1
songIndexed1009.wav,1
songIndexed1010.wav,1
songIndexed1011.wav,1
songIndexed1012.wav,1
songIndexed1013.wav,1
songIndexed1014.wav,1
songIndexed1015.wav,1
songIndexed1016.wav,0
songIndexed1017.wav,1
songIndexed1018.wav,1
songIndexed1019.wav,1
songIndexed1020.wav,1
songIndexed1021.wav,1
songIndexed1022.wav,1
songIndexed1023.wav,1
songIndexed1024.wav,1
songIndexed1025.wav,1
songIndexed1026.wav,1
songIndexed1027.wav,0
songIndexed1028.wav,1
songIndexed1029.wav,1
songIndexed1030.wav,1
songIndexed1031.wav,1
songIndexed1032.wav,1
songIndexed1033.wav,1
songIndexed1034.wav,1
songIndexed1035.wav,1
songIndexed1036.wav,1
songIndexed1037.wav,1
songIndexed1038.wav,0
songIndexed1039.wav,1
songIndexed1040.wav,1
songIndexed1041.wav,1
songIndexed1042.wav,1
songIndexed1043.wav,1
songIndexed1044.wav,1
songIndexed1045.wav,1
songIndexed1046.wav,1
songIndexed1047.wav,1
songIndexed1048.wav,1
songIndexed1049.wav,0
songIndexed1050.wav,1
songIndexed1051.wav,1
songIndexed1052.wav,1
songIndexed1053.wav,1
songIndexed1054.wav,1
songIndexed1055.wav,1
songIndexed1056.wav,1
songIndexed1057.wav,1
songIndexed1058.wav,1
songIndexed1059.wav,1
songIndexed1060.wav,0
songIndexed1061.wav,0
songIndexed1062.wav,0
songIndexed1063.wav,2
songIndexed1064.wav,2
songIndexed1065.wav,2
songIndexed1066.wav,2
songIndexed1067.wav,2
songIndexed1068.wav,2
songIndexed1069.wav,2
songIndexed1070.wav,2
songIndexed1071.wav,0
songIndexed1072.wav,2
songIndexed1073.wav,2
songIndexed1074.wav,2
songIndexed1075.wav,2
songIndexed1076.wav,2
songIndexed1077.wav,2
songIndexed1078.wav,2
songIndexed1079.wav,2
songIndexed1080.wav,2
songIndexed1081.wav,0
songIndexed1082.wav,2
songIndexed1083.wav,2
songIndexed1084.wav,2
songIndexed1085.wav,2
songIndexed1086.wav,2
songIndexed1087.wav,2
songIndexed1088.wav,2
songIndexed1089.wav,2
songIndexed1090.wav,2
songIndexed1091.wav,0
songIndexed1092.wav,2
songIndexed1093.wav,2
songIndexed1094.wav,2
songIndexed1095.wav,2
songIndexed1096.wav,2
songIndexed1097.wav,2
songIndexed1098.wav,2
songIndexed1099.wav,2
songIndexed1100.wav,2
songIndexed1101.wav,0
songIndexed1102.wav,2
songIndexed1103.wav,2
songIndexed1104.wav,2
songIndexed1105.wav,2
songIndexed1106.wav,2
songIndexed1107.wav,2
songIndexed1108.wav,2
songIndexed1109.wav,2
songIndexed1110.wav,2
songIndexed1111.wav,2
songIndexed1112.wav,0
songIndexed1113.wav,2
songIndexed1114.wav,2
songIndexed1115.wav,2
songIndexed1116.wav,2
songIndexed1117.wav,2
songIndexed1118.wav,2
songIndexed1119.wav,2
songIndexed1120.wav,2
songIndexed1121.wav,2
songIndexed1122.wav,0
songIndexed1123.wav,2
songIndexed1124.wav,2
songIndexed1125.wav,2
songIndexed1126.wav,2
songIndexed1127.wav,2
songIndexed1128.wav,2
songIndexed1129.wav,2
songIndexed1130.wav,2
songIndexed1131.wav,2
songIndexed1132.wav,2
songIndexed1133.wav,0
songIndexed1134.wav,2
songIndexed1135.wav,2
songIndexed1136.wav,2
songIndexed1137.wav,2
songIndexed1138.wav,2
songIndexed1139.wav,2
songIndexed1140.wav,2
songIndexed1141.wav,2
songIndexed1142.wav,0
songIndexed1143.wav,2
songIndexed1144.wav,2
songIndexed1145.wav,2
songIndexed1146.wav,2
songIndexed1147.wav,2
songIndexed1148.wav,2
songIndexed1149.wav,2
songIndexed1150.wav,2
songIndexed1151.wav,2
songIndexed1152.wav,2
